Source,Dest,Cost
DFW,PBG,417.8333333
DFW,PBI,231.9170405
DFW,PDX,202.6277361
DFW,PGV,206.727
DFW,PHF,221.5796774
DFW,PHL,204.1954697
DFW,PHX,171.7828475
DFW,PIA,157.4360714
DFW,PIB,233.3571429
DFW,PIH,248.6818182
DFW,PIR,204.8333333
DFW,PIT,210.55425
DFW,PLN,339.84
DFW,PNS,182.0409574
DFW,PQI,313
DFW,PRC,320
DFW,PSC,229.1335644
DFW,PSG,377
DFW,PSP,253.4137402
DFW,PUB,220.5
DFW,PUW,169.3333333
DFW,PVD,240.8971111
DFW,PWM,173.6678512
DFW,RAP,217.5742241
DFW,RDD,206.3166667
DFW,RDM,188.0861728
DFW,RDU,227.8124103
DFW,RHI,285.45
DFW,RIC,209.2768677
DFW,RIW,177.6428571
DFW,RKS,208.5625
DFW,RNO,207.4260592
DFW,ROA,211.4445588
DFW,ROC,203.5381982
DFW,ROW,126.8045455
DFW,RST,157.0895833
DFW,RSW,240.5873763
DFW,SAF,202.3486408
DFW,SAN,200.6358056
DFW,SAT,172.5890625
DFW,SAV,198.8262821
DFW,SBA,209.3544928
DFW,SBN,227.9505806
DFW,SBP,233.5979412
DFW,SBY,263.3072222
DFW,SCE,250.5666667
DFW,SDF,190.127669
DFW,SEA,188.0235168
DFW,SFO,202.1491447
DFW,SGF,187.1722047
DFW,SGU,196.6384746
DFW,SHR,266.45
DFW,SHV,196.5689286
DFW,SIT,1170.595
DFW,SJC,225.0981481
DFW,SJT,151.2771795
DFW,SJU,160.8246536
DFW,SLC,217.6507365
DFW,SMF,213.8035978
DFW,SNA,237.9261239
DFW,SPI,156.4976
DFW,SPN,1090.875
DFW,SPS,127.645
DFW,SRQ,222.0796653
DFW,STL,157.718431
DFW,STS,229.1753846
DFW,STT,197.6625959
DFW,STX,189.7281481
DFW,SUN,264.2351724
DFW,SUX,178.465
DFW,SWF,149.452
DFW,SWO,163.2781818
DFW,SYR,238.4182517
DFW,TBN,199.25
DFW,TLH,188.4643137
DFW,TOL,266.72
DFW,TPA,154.0884244
DFW,TRI,180.2789474
DFW,TUL,152.6309502
DFW,TUP,227
DFW,TUS,197.8740517
DFW,TVC,162.027069
DFW,TWF,200
DFW,TXK,179.8284615
DFW,TYR,139.8318182
DFW,TYS,207.7690282
DFW,UIN,148.42
DFW,VEL,266.4063636
DFW,VLD,200.4583333
DFW,VPS,228.5925344
DFW,VQS,572
DFW,XNA,203.4934078
DFW,XWA,348.6963636
DFW,YAK,546.71
DFW,YKM,200.1872727
DFW,YUM,177.3862162
DHN,ABE,181.8333333
DHN,ABQ,324
DHN,AEX,282
DHN,ALB,294
DHN,ANC,601.064
DHN,ATL,128.3947368
DHN,ATW,210.9866667
DHN,AUS,317.665
DHN,AZO,253
DHN,BDL,281.625
DHN,BIS,213.5
DHN,BMI,148.5
DHN,BNA,261
DHN,BOI,468.2866667
DHN,BOS,334.8577778
DHN,BTV,406.4
DHN,BUF,250.5
DHN,BWI,301.7742857
DHN,CAE,264.3333333
DHN,CHS,240.2311111
DHN,CID,595
DHN,CLE,229.5833333
DHN,CLT,161.6666667
DHN,CMH,302
DHN,COS,547.25
DHN,CRW,246
DHN,CVG,205.04
DHN,CWA,236.83
DHN,DAB,287
DHN,DAL,205.9214286
DHN,DCA,288.8636364
DHN,DEN,344.9441667
DHN,DFW,317.2755556
DHN,DSM,138.5
DHN,DTW,243.2884615
DHN,EGE,384.375
DHN,ELP,333.875
DHN,EUG,793.5
DHN,EWR,255
DHN,EYW,202.75
DHN,FAI,582
DHN,FAY,239.6483333
DHN,FCA,423.5
DHN,FLL,237.6
DHN,FWA,278.25
DHN,GEG,611.62
DHN,GJT,297
DHN,GRB,339
DHN,GRK,532.02
DHN,GSO,206.25
DHN,GSP,166.5
DHN,GTF,299.185
DHN,GUM,1777
DHN,HHH,283
DHN,HNL,336.1777778
DHN,HOU,126.005
DHN,IAD,248.4444444
DHN,IAH,278.025
DHN,ICT,732.63
DHN,ILM,288
DHN,IND,224.8
DHN,JAC,303.5
DHN,JAN,419
DHN,JAX,309.1666667
DHN,JFK,171.555
DHN,LAS,322.5642857
DHN,LAX,385.3446667
DHN,LEX,232.4166667
DHN,LFT,301.105
DHN,LGA,389.1666667
DHN,LIT,127.5
DHN,LWS,239
DHN,MCI,265.3
DHN,MCO,315.9
DHN,MDT,411.5
DHN,MDW,258.3333333
DHN,MEM,285
DHN,MIA,284.6384615
DHN,MKE,378.43
DHN,MLB,195.57
DHN,MLI,229
DHN,MSN,478
DHN,MSP,250.4
DHN,MSY,388
DHN,MYR,315.25
DHN,OAK,509.25
DHN,OKC,196
DHN,OMA,377.155
DHN,ONT,304.54
DHN,ORD,339.8233333
DHN,ORF,303.2142857
DHN,PBI,385.7142857
DHN,PDX,508.48
DHN,PHL,270.124375
DHN,PHX,277.0307143
DHN,PIT,244.8369231
DHN,PLN,188.5
DHN,PSP,229
DHN,PWM,211.35
DHN,RAP,400.48
DHN,RDU,202.7
DHN,RIC,258.6666667
DHN,RNO,674.33
DHN,ROA,288
DHN,ROC,235
DHN,RSW,262.01
DHN,SAN,360.0455556
DHN,SAT,292.0625
DHN,SAV,316
DHN,SDF,255.8333333
DHN,SEA,379.7664286
DHN,SFO,507.125
DHN,SGF,309.24
DHN,SHV,134
DHN,SJC,258
DHN,SJU,413
DHN,SLC,334.445
DHN,SMF,394.7075
DHN,SNA,265.3433333
DHN,SRQ,269
DHN,STL,211.44
DHN,STT,501.5
DHN,SYR,302.5516667
DHN,TRI,189
DHN,TUL,478
DHN,TUS,384.949
DHN,TVC,134.25
DHN,TYS,230.1125
DHN,XNA,388.9
DIK,ABQ,141.75
DIK,AEX,201
DIK,ALB,559
DIK,ATL,209.1666667
DIK,AUS,340.8333333
DIK,BFL,323
DIK,BOI,198.5
DIK,BUR,169.5
DIK,CHS,613
DIK,CPR,180
DIK,CRP,179
DIK,CVG,154.5
DIK,DEN,216.3170588
DIK,DFW,259.4
DIK,DRO,301.5
DIK,DSM,148.75
DIK,DTW,187
DIK,ECP,193.17
DIK,ELP,231.3933333
DIK,EWR,360.89
DIK,FAT,414.3333333
DIK,FLL,235
DIK,GEG,283
DIK,HOB,690
DIK,HSV,473
DIK,HYS,361
DIK,IAH,392.663125
DIK,ICT,466
DIK,JAC,304
DIK,JAN,207.5
DIK,LAS,176.976
DIK,LAX,129
DIK,LFT,158.5
DIK,LGA,174.5
DIK,MAF,287.6133333
DIK,MCI,132
DIK,MCO,238.2171429
DIK,MFE,169
DIK,MKE,5.5
DIK,MSO,217
DIK,MTJ,264.5
DIK,OGG,236.13
DIK,OKC,189.625
DIK,ONT,319.5
DIK,ORD,234.375
DIK,PBI,165.38
DIK,PDX,203.8333333
DIK,PHX,237.9
DIK,PIT,528
DIK,PNS,187.26
DIK,PSC,139.5
DIK,RDM,139.5
DIK,RNO,154.5
DIK,RSW,189.5
DIK,SAN,413.5
DIK,SAT,297.875
DIK,SEA,201
DIK,SFO,228.71
DIK,SGF,88.435
DIK,SGU,293.4
DIK,SHV,800.47
DIK,SJC,139.5
DIK,SLC,168
DIK,SNA,434
DIK,SRQ,184.46
DIK,TPA,345.3166667
DIK,TUL,816
DIK,TUS,353
DIK,VEL,164.25
DIK,VPS,307.805
DIK,XNA,226
DLG,ABQ,603.5
DLG,ANC,269.7617333
DLG,ATL,692
DLG,BOI,321
DLG,CHS,391
DLG,DCA,1480
DLG,DFW,974.5
DLG,DTW,371
DLG,FAI,279.75
DLG,GEG,5.5
DLG,HNL,529.5
DLG,IAD,1010.5
DLG,IAH,470.5
DLG,JNU,413.5
DLG,KTN,11
DLG,LAX,60.18
DLG,OGG,426.5
DLG,ORD,343
DLG,PSP,778.87
DLG,RDU,432.25
DLG,SAT,650
DLG,SEA,500.8888889
DLG,SGF,6
DLG,SIT,5.5
DLG,SLC,392
DLH,ABE,249.25
DLH,ABQ,205.525
DLH,AGS,208.75
DLH,ALB,264.5
DLH,ANC,368.06
DLH,ATL,216.0738095
DLH,ATW,266.5
DLH,AUS,154.25
DLH,AVP,221.5
DLH,AZO,283.25
DLH,BDL,409.384
DLH,BIL,320.1666667
DLH,BIS,114.5
DLH,BNA,136.9423077
DLH,BOI,172.6
DLH,BOS,210.3211111
DLH,BRO,148.5
DLH,BTV,308.5
DLH,BUF,210.7857143
DLH,BUR,251.1666667
DLH,BWI,187.2766667
DLH,BZN,176.082
DLH,CAE,186
DLH,CAK,288
DLH,CHA,215.8333333
DLH,CHS,173.5625
DLH,CID,179.375
DLH,CLE,243.9090909
DLH,CLT,195.2727273
DLH,CMH,247.4375
DLH,COS,159
DLH,CPR,204
DLH,CRP,229.685
DLH,CVG,183.1666667
DLH,DAB,431.25
DLH,DAY,182
DLH,DCA,150.97
DLH,DEN,190.43
DLH,DFW,175.9093333
DLH,DSM,246.3333333
DLH,DTW,187.6284615
DLH,ECP,237.3571429
DLH,EGE,173
DLH,ELM,191.75
DLH,ELP,932
DLH,ERI,776
DLH,EUG,270.5
DLH,EVV,226.5766667
DLH,EWR,287.6085714
DLH,EYW,257.45
DLH,FAI,371.25
DLH,FAT,265
DLH,FCA,223.125
DLH,FLL,198.5262222
DLH,FNT,168
DLH,FSD,364.145
DLH,FWA,193.25
DLH,GEG,271.6222222
DLH,GJT,236.25
DLH,GLH,279.67
DLH,GNV,312
DLH,GPT,429.62
DLH,GRR,196.11875
DLH,GSO,198.5
DLH,GSP,256.745
DLH,GTF,215
DLH,HNL,276.9922222
DLH,HRL,199.3469231
DLH,HSV,5.15
DLH,IAD,148.88
DLH,IAH,262.17625
DLH,ICT,251.5
DLH,IDA,232.5
DLH,ILM,276
DLH,IND,242.045
DLH,JAC,410.92
DLH,JAN,273
DLH,JAX,225.65
DLH,JFK,267.5314286
DLH,KOA,217.8785714
DLH,LAS,166.797619
DLH,LAX,188.1673333
DLH,LBB,207.025
DLH,LEX,284
DLH,LFT,422.75
DLH,LGA,168.875
DLH,LNK,114
DLH,MAF,522
DLH,MCI,172.15
DLH,MCO,159.0254255
DLH,MDT,187.7775
DLH,MEM,329.865
DLH,MFE,382.9
DLH,MFR,232.25
DLH,MIA,189.8608333
DLH,MKE,206.3333333
DLH,MKG,156.8333333
DLH,MLB,301
DLH,MLU,361.3333333
DLH,MOB,595.5
DLH,MOT,113.2633333
DLH,MQT,314
DLH,MSO,299.89
DLH,MSP,70.33333333
DLH,MSY,180.366
DLH,MTJ,5.5
DLH,MYR,471
DLH,OAK,261
DLH,OGG,454.03
DLH,OKC,173.0033333
DLH,OMA,171.9090909
DLH,ONT,282.024
DLH,ORD,246.3148571
DLH,ORF,422.6225
DLH,PBI,268.0392308
DLH,PDX,160.4781395
DLH,PHL,213.1
DLH,PHX,150.2777143
DLH,PIA,189
DLH,PIH,295
DLH,PIT,298.284
DLH,PNS,223.2142857
DLH,PSC,421.32
DLH,PSP,232.4311111
DLH,PVD,653
DLH,PWM,440.13
DLH,RAP,229.34
DLH,RDM,219.6833333
DLH,RDU,156.4575
DLH,RIC,217.3733333
DLH,RNO,284.955
DLH,ROA,403
DLH,ROC,266
DLH,RSW,232.0534286
DLH,SAN,144.233
DLH,SAT,200.3104762
DLH,SAV,353.787
DLH,SBN,135.7
DLH,SBP,275.8
DLH,SDF,250.564
DLH,SEA,175.93
DLH,SFO,208.8333333
DLH,SGF,260.5
DLH,SGU,152
DLH,SHV,398
DLH,SJC,203
DLH,SJU,533
DLH,SLC,272.3769565
DLH,SMF,246.7
DLH,SNA,199.3354545
DLH,SRQ,158.8478261
DLH,STL,214.63125
DLH,SYR,187
DLH,TPA,171.539589
DLH,TRI,200
DLH,TUL,361
DLH,TUS,155.6895238
DLH,TVC,351.49
DLH,TYS,257.4709091
DLH,VPS,294.3133333
DLH,XNA,316
DRO,ABI,217.25
DRO,ACT,198.9
DRO,AEX,187.75
DRO,AGS,90.5
DRO,AIA,345.5
DRO,ALB,5.54
DRO,ANC,292.344
DRO,ASE,361
DRO,ATL,217.1448276
DRO,ATW,182.17
DRO,AUS,217.1771739
DRO,AVL,115.5
DRO,AVP,397
DRO,BDL,96.03
DRO,BFL,234.8
DRO,BHM,194.6
DRO,BIL,133.8333333
DRO,BIS,151.5
DRO,BNA,226.5
DRO,BOI,149.8528571
DRO,BOS,246.1058621
DRO,BPT,212.3333333
DRO,BTR,140.3
DRO,BTV,240.58
DRO,BUF,142.1066667
DRO,BUR,186.3155556
DRO,BWI,218.25
DRO,BZN,189.3777778
DRO,CAE,341.465
DRO,CAK,166
DRO,CHA,73.25
DRO,CHO,224.5
DRO,CHS,262.2416667
DRO,CID,232
DRO,CLE,255.9547059
DRO,CLL,197.5
DRO,CLT,206.5288889
DRO,CMH,208.6666667
DRO,CMI,266.25
DRO,COS,296.875
DRO,CPR,240.5
DRO,CRP,312.25
DRO,CVG,167.352
DRO,CVN,423
DRO,DAY,263.3333333
DRO,DCA,203.96
DRO,DDC,162.5
DRO,DEN,222.5204301
DRO,DFW,284.5461236
DRO,DIK,301.5
DRO,DRT,147
DRO,DSM,158.3
DRO,DTW,238.4444444
DRO,DVL,251.5
DRO,EAR,466
DRO,ECP,154.5516667
DRO,EGE,5
DRO,ELP,169.375
DRO,EUG,203.1875
DRO,EVV,230
DRO,EWR,182.30125
DRO,EYW,280.545
DRO,FAI,615.55
DRO,FAR,177.0454545
DRO,FAT,349
DRO,FAY,173
DRO,FCA,155.0411111
DRO,FLG,344
DRO,FLL,271.625
DRO,FNT,195
DRO,FSD,195.7314286
DRO,FSM,216
DRO,FWA,274.75
DRO,GCC,237.5
DRO,GEG,164.6944444
DRO,GGG,140.75
DRO,GNV,349.5
DRO,GRB,168
DRO,GRI,339.5
DRO,GRK,171.75
DRO,GRR,171.89
DRO,GSO,79.295
DRO,GSP,283.782
DRO,GTF,377.8333333
DRO,HDN,201.5
DRO,HNL,486.1875
DRO,HOU,260.0608
DRO,HPN,5.64
DRO,HRL,741
DRO,HSV,309
DRO,HTS,219
DRO,IAD,219.4812903
DRO,IAH,241.7920792
DRO,ICT,200.1666667
DRO,IDA,206
DRO,ILM,121.9033333
DRO,IND,209.7157143
DRO,JAN,250.6875
DRO,JAX,228.4722222
DRO,JFK,349.75
DRO,JLN,298
DRO,JST,328.76
DRO,KOA,204.0466667
DRO,LAS,174.1111111
DRO,LAW,635
DRO,LAX,219.2851724
DRO,LBB,283.914
DRO,LBF,195
DRO,LCH,256.5
DRO,LEX,299.2
DRO,LFT,92.25
DRO,LGA,260.3695652
DRO,LGB,225.75
DRO,LIH,403
DRO,LIT,255.4722222
DRO,LNK,325.5
DRO,LRD,192.5
DRO,MAF,248.7575
DRO,MCI,176.4614286
DRO,MCO,212.5897727
DRO,MDT,224.074
DRO,MEM,325.6428571
DRO,MFE,259.1666667
DRO,MFR,99.375
DRO,MGM,240.1666667
DRO,MHK,271.25
DRO,MIA,312.0638889
DRO,MKE,215.2409091
DRO,MLB,154.5
DRO,MLI,182.5
DRO,MLU,256.3333333
DRO,MOB,264.4666667
DRO,MOT,326.75
DRO,MRY,104.255
DRO,MSN,199.9072727
DRO,MSO,274.7
DRO,MSP,199.0454545
DRO,MSY,216.0834615
DRO,MYR,236.5
DRO,OAJ,578.94
DRO,OGG,478.57
DRO,OKC,178.6812
DRO,OMA,212.5
DRO,ONT,267.6666667
DRO,ORD,203.5703226
DRO,ORF,180.81125
DRO,PBI,196.1923077
DRO,PDX,181.3877778
DRO,PHL,210.589
DRO,PHX,194.1652632
DRO,PIB,5.51
DRO,PIT,216.2204762
DRO,PNS,264.0714286
DRO,PSC,190.8333333
DRO,PSP,195.25
DRO,PWM,292.95
DRO,RAP,247.9642857
DRO,RDM,205.75
DRO,RDU,209.9022222
DRO,RIC,286.3442857
DRO,RNO,189.875
DRO,ROA,293.985
DRO,ROC,179.83
DRO,RST,114
DRO,RSW,266.2504348
DRO,SAN,164.6878947
DRO,SAT,186.0965625
DRO,SAV,289.6133333
DRO,SBA,187.8636364
DRO,SBP,170.6525
DRO,SCE,755
DRO,SDF,147.8528571
DRO,SEA,194.1970833
DRO,SFO,215.5329167
DRO,SGF,267.2783333
DRO,SHV,242.6522222
DRO,SJC,144.43625
DRO,SJT,171.3333333
DRO,SJU,484.094
DRO,SLC,283.5
DRO,SMF,202.1974074
DRO,SNA,190.1873529
DRO,SPI,5.5
DRO,SRQ,202.75
DRO,STL,178.6851852
DRO,STS,251.5
DRO,STT,372.6366667
DRO,STX,470.5
DRO,SUN,168.5
DRO,SUX,114.5
DRO,TLH,250.225
DRO,TPA,249.7891667
DRO,TRI,292
DRO,TUL,172.066
DRO,TUS,146.6818182
DRO,TVC,198.5425
DRO,TXK,225.5
DRO,TYR,159.2727273
DRO,TYS,189.8571429
DRO,VCT,189.5
DRO,VLD,548.75
DRO,VPS,259.4375
DRO,XNA,207.6042857
DRO,XWA,323.7857143
DRO,YUM,254.5
DRT,ATL,137.6666667
DRT,AUS,431.5
DRT,AVL,284.5
DRT,BGR,243.34
DRT,BNA,186.5
DRT,BOS,254.5
DRT,BUF,240.135
DRT,BUR,153.5
DRT,BWI,288.8333333
DRT,BZN,272
DRT,CAE,221.945
DRT,CHS,269.5
DRT,CID,217.75
DRT,CLE,200
DRT,CLT,177.4675
DRT,CMH,156
DRT,COS,427.1325
DRT,CRW,431
DRT,CVG,201.75
DRT,DAB,291.42
DRT,DAY,223.5
DRT,DCA,182.25
DRT,DEN,288.5
DRT,DFW,148.0246154
DRT,DRO,147
DRT,DTW,232
DRT,ECP,143.5
DRT,EGE,197.5
DRT,FLL,247.618
DRT,GPT,113.5
DRT,GRI,184
DRT,GRR,382.74
DRT,GSO,144.12
DRT,GSP,585.5
DRT,HSV,197.5
DRT,IAD,433.5
DRT,IAH,605
DRT,JAX,528.5
DRT,LAS,213.5
DRT,LAX,263.7
DRT,LEX,302
DRT,LGA,225.184
DRT,LIT,540
DRT,MCI,253.75
DRT,MCO,58.16666667
DRT,MDT,5.5
DRT,MEM,343
DRT,MGM,254.75
DRT,MIA,233
DRT,MKE,338.5
DRT,MSN,5.5
DRT,MSP,120.375
DRT,MSY,193.5
DRT,MWA,109
DRT,OAJ,326
DRT,OKC,267
DRT,ONT,138.75
DRT,ORD,467.5
DRT,ORF,267.75
DRT,PBI,204.365
DRT,PDX,741.48
DRT,PHF,241
DRT,PHL,280.25
DRT,PHX,267
DRT,PIT,164.958
DRT,PNS,128.545
DRT,PSP,259.5
DRT,PVD,273.21
DRT,RAP,329.5
DRT,RIC,280.025
DRT,RSW,187.3333333
DRT,SAN,138.1428571
DRT,SAV,283
DRT,SBN,163.5
DRT,SEA,142.5
DRT,SJC,326.3333333
DRT,SJU,433
DRT,SLC,206.0714286
DRT,SMF,268
DRT,SRQ,228.7025
DRT,STL,398.5
DRT,TPA,122.6666667
DRT,TUL,248
DRT,TUS,291
DRT,TVC,340
DRT,TYS,147
DRT,VPS,199
DRT,XNA,79
DSM,ABE,210.714
DSM,ABI,206.962
DSM,ABQ,171.6722727
DSM,ABR,89
DSM,ABY,288.8333333
DSM,ACT,155.7857143
DSM,ACV,5.5
DSM,AEX,257.1666667
DSM,AGS,220.63625
DSM,ALB,255.2563636
DSM,AMA,199.9406667
DSM,ANC,215.1153846
DSM,ASE,143.8
DSM,ATL,210.2382833
DSM,ATW,223.6666667
DSM,AUS,180.9238686
DSM,AVL,212.4092308
DSM,AVP,318.6733333
DSM,AZA,106.1771585
DSM,AZO,198.6666667
DSM,BDL,210.6608333
DSM,BET,5
DSM,BFL,251.3685714
DSM,BGM,248.83
DSM,BGR,134.5
DSM,BHM,239.2147826
DSM,BIL,199.825
DSM,BIS,200.375
DSM,BNA,116.5757857
DSM,BOI,209.6383333
DSM,BOS,231.2370588
DSM,BPT,119.5
DSM,BQK,99
DSM,BRD,112.5
DSM,BRO,204.525
DSM,BTM,632
DSM,BTR,262.1111111
DSM,BTV,285.6
DSM,BUF,184.4176923
DSM,BUR,219.2924242
DSM,BWI,182.7653521
DSM,BZN,135.928
DSM,CAE,239.79875
DSM,CAK,147.2
DSM,CHA,218.2529412
DSM,CHO,143.3341667
DSM,CHS,205.4288889
DSM,CIU,311.23
DSM,CLE,190.85
DSM,CLL,167.6666667
DSM,CLT,189.205
DSM,CMH,199.06925
DSM,CNY,196.25
DSM,COS,140.4761905
DSM,CPR,206.75
DSM,CRP,214.2391304
DSM,CRW,184.794
DSM,CSG,205.25
DSM,CVG,209.9264286
DSM,CWA,161.3333333
DSM,DAB,154.3226316
DSM,DAL,99.26116279
DSM,DAY,211.4042105
DSM,DCA,191.8646
DSM,DEC,143
DSM,DEN,118.1405305
DSM,DFW,164.8847689
DSM,DHN,138.5
DSM,DIK,139.5
DSM,DLH,159
DSM,DRO,217.75
DSM,DTW,231.0597727
DSM,ECP,179.1751163
DSM,EGE,197.5423077
DSM,ELP,210.8923529
DSM,ERI,124
DSM,EUG,173.32375
DSM,EVV,202.3333333
DSM,EWN,196
DSM,EWR,202.1669737
DSM,EYW,233.7659236
DSM,FAI,138.465
DSM,FAR,187.0968421
DSM,FAT,230.4189655
DSM,FAY,276.8371429
DSM,FCA,220.0714286
DSM,FLG,117.121
DSM,FLL,171.4575648
DSM,FLO,321
DSM,FNT,149.29
DSM,FSD,333
DSM,FWA,140.6983333
DSM,GCC,223.75
DSM,GCK,304.39
DSM,GEG,209.0491304
DSM,GFK,291.635
DSM,GGG,208
DSM,GJT,138.4242857
DSM,GNV,196.7569231
DSM,GPT,238.0446154
DSM,GRB,146.0909091
DSM,GRK,281
DSM,GRR,163.3421875
DSM,GSO,298.5146154
DSM,GSP,221.1789286
DSM,GTF,207.1766667
DSM,GTR,198.5733333
DSM,GUC,407
DSM,HDN,114.318125
DSM,HHH,376.7672727
DSM,HIB,227
DSM,HLN,268.93
DSM,HNL,421.1067188
DSM,HOB,250
DSM,HOT,335
DSM,HOU,145.8529167
DSM,HPN,219.875
DSM,HRL,174.2045455
DSM,HSV,249.1685714
DSM,HTS,138.5
DSM,HYS,267.75
DSM,IAD,185.74325
DSM,IAH,238.2584431
DSM,ICT,329.5
DSM,IDA,193.6766667
DSM,ILM,212.0438889
DSM,IND,187.1847059
DSM,INL,379
DSM,ITH,107.3333333
DSM,ITO,605.8
DSM,JAC,185.1757143
DSM,JAN,250.2292857
DSM,JAX,217.0839706
DSM,JFK,181.0007692
DSM,KOA,340.0742308
DSM,LAN,210.25
DSM,LAS,138.442148
DSM,LAW,207.5
DSM,LAX,207.1974
DSM,LBB,228.26
DSM,LCH,5.5
DSM,LEX,194.73
DSM,LFT,230.7857143
DSM,LGA,221.73
DSM,LGB,159.6366667
DSM,LIH,269.0875
DSM,LIT,268.7508333
DSM,LRD,510
DSM,LYH,331.375
DSM,MAF,222.699
DSM,MBS,266.0766667
DSM,MCO,157.1135759
DSM,MDT,194.2107407
DSM,MDW,77.22454545
DSM,MEM,143.2940625
DSM,MFE,203.9146667
DSM,MFR,237.475
DSM,MGM,252.905
DSM,MHT,242.7
DSM,MIA,193.2745133
DSM,MKE,162.1822581
DSM,MKG,240
DSM,MLB,192.4676
DSM,MLU,292.05
DSM,MOB,153.7857143
DSM,MOT,269.4375
DSM,MQT,235.1666667
DSM,MRY,398.5
DSM,MSN,241.3333333
DSM,MSO,153.5769231
DSM,MSP,195.152619
DSM,MSY,149.8047826
DSM,MTJ,122.0833333
DSM,MYR,233.2636
DSM,OAJ,187.2272727
DSM,OAK,146.6773333
DSM,OGG,448.4203846
DSM,OGS,385.25
DSM,OKC,184.2656757
DSM,ONT,178.9590909
DSM,ORD,145.0714428
DSM,ORF,215.8970833
DSM,PAE,203.75
DSM,PBI,218.2163636
DSM,PDX,174.8130928
DSM,PGD,134.0859155
DSM,PGV,198
DSM,PHF,155
DSM,PHL,225.628972
DSM,PHX,174.7954063
DSM,PIA,172
DSM,PIE,115.0672778
DSM,PIT,171.3104651
DSM,PKB,175
DSM,PLN,143.5
DSM,PNS,164.4991139
DSM,PRC,126.5
DSM,PSC,253.4325
DSM,PSP,228.698254
DSM,PVD,257.2271429
DSM,PWM,209.2126316
DSM,RAP,196.625
DSM,RDM,221.875
DSM,RDU,214.1252809
DSM,RIC,244.2919565
DSM,RKS,395.25
DSM,RNO,200.1797143
DSM,ROA,177.0555556
DSM,ROC,203.8069231
DSM,ROW,257
DSM,RST,192
DSM,RSW,205.0843765
DSM,SAF,150.5
DSM,SAN,176.6424627
DSM,SAT,191.2429464
DSM,SAV,181.5433333
DSM,SBA,180.8575
DSM,SBN,240.8
DSM,SBP,258.7866667
DSM,SBY,334
DSM,SCE,210.2857143
DSM,SDF,182.1960606
DSM,SEA,193.2551724
DSM,SFB,105.2705914
DSM,SFO,199.9870313
DSM,SGU,201.3333333
DSM,SHR,529
DSM,SHV,169.5
DSM,SJC,189.9514894
DSM,SJT,182.1666667
DSM,SJU,266.9662295
DSM,SLC,187.0975817
DSM,SMF,201.573125
DSM,SNA,177.5390411
DSM,SPS,133.8333333
DSM,SRQ,154.2460714
DSM,STL,126.0709091
DSM,STS,89.25
DSM,STT,350.9156522
DSM,STX,345.2771429
DSM,SUN,135.1666667
DSM,SWO,216
DSM,SYR,229.8170588
DSM,TLH,232.75
DSM,TPA,182.477993
DSM,TRI,242.125
DSM,TTN,43
DSM,TUL,212.0769231
DSM,TUS,180.1332927
DSM,TVC,153.8
DSM,TWF,405.25
DSM,TXK,204.2857143
DSM,TYR,162.872
DSM,TYS,173.4008333
DSM,VEL,121.3333333
DSM,VLD,5.5
DSM,VPS,190.0016393
DSM,XNA,159.58
DSM,YUM,162.4990909
DTW,ABE,264.6607843
DTW,ABI,151
DTW,ABQ,184.1777083
DTW,ABR,148.5
DTW,ABY,190.3275
DTW,ACT,343.5
DTW,ADQ,366
DTW,AEX,254.7725
DTW,AGS,191.1864179
DTW,ALB,206.5222727
DTW,ALO,118
DTW,AMA,291.52
DTW,ANC,245.1010526
DTW,APN,213.0555556
DTW,ASE,286.5874603
DTW,ATL,171.1848306
DTW,ATW,206.0280851
DTW,AUS,200.1822067
DTW,AVL,159.5753846
DTW,AVP,224.07875
DTW,AZO,11.50333333
DTW,BDL,222.715935
DTW,BET,494.3
DTW,BFF,207
DTW,BFL,314.845
DTW,BGM,173.2726667
DTW,BGR,228.2183333
DTW,BHM,251.9712889
DTW,BIL,203.5428571
DTW,BIS,276.2766667
DTW,BJI,423.0425
DTW,BKW,245.5
DTW,BLI,327.5
DTW,BMI,301.9351282
DTW,BNA,160.1028302
DTW,BOI,217.9834043
DTW,BOS,180.165273
DTW,BPT,147.5
DTW,BQK,271.8571429
DTW,BRD,209.05
DTW,BRO,187.1276596
DTW,BTM,205.065
DTW,BTR,182.652963
DTW,BTV,247.2742857
DTW,BUF,226.535
DTW,BUR,212.5309375
DTW,BWI,135.9007632
DTW,BZN,188.5758462
DTW,CAE,187.6687179
DTW,CEZ,585
DTW,CGI,153.875
DTW,CHA,342.0595833
DTW,CHO,198.9166667
DTW,CHS,200.7380471
DTW,CID,278.5984091
DTW,CIU,191.6666667
DTW,CLE,267.309
DTW,CLL,187.15
DTW,CLT,142.6741317
DTW,CMH,217.0659459
DTW,CMI,243
DTW,CMX,159.12
DTW,CNM,331
DTW,CNY,309.1666667
DTW,COD,270.1666667
DTW,COS,196.625
DTW,COU,213.3333333
DTW,CPR,285.375
DTW,CRP,227.4090909
DTW,CRW,277.8
DTW,CSG,141.1
DTW,CVG,293.0783019
DTW,CWA,194.552
DTW,CYS,409
DTW,DAB,187.1004605
DTW,DAL,111.8221711
DTW,DAY,320.58
DTW,DBQ,274.25
DTW,DCA,143.5554499
DTW,DEN,149.9874295
DTW,DFW,142.8052954
DTW,DHN,257.5681818
DTW,DIK,187
DTW,DLG,371
DTW,DLH,186.9272
DTW,DRO,233.1176471
